OBJECTID,sug,nashir,gil,koter,status,sivug,water,hibur,X,Y,X_google,Y_google
49191,,,,,,,,,179721.1791,575061.7697,34.78722285,31.26649794
49192,,,,,,,,,179682.4508,575077.4155,34.78681559,31.26663772
49193,,,,,,,,,179675.0634,574842.9814,34.78674734,31.26452314
49194,,,,,,,,,179861.6774,574943.4374,34.78870271,31.26543549
49195,,,,,,,,,179914.582,574846.844,34.78926199,31.26456612
49196,,,,,,,,,179758.4918,574942.119,34.78761936,31.26542009
49197,,,,,,,,,179804.6469,574928.5529,34.7881045,31.26529931
49198,,,,,,,,,179679.6156,575134.9898,34.78678354,31.26715688
49199,,,,,,,,,179861.8989,574835.482,34.7887093,31.26446186
49200,,,,,,,,,179671.702,574822.42,34.78671286,31.26433758
49201,,,,,,,,,179810.3093,574957.4166,34.78816281,31.26555982
49202,,,,,,,,,179885.6236,574819.0862,34.78895904,31.26431479
49203,,,,,,,,,179897.6412,574820.0391,34.78908518,31.26432379
49204,,,,,,,,,179682.226,574812.372,34.78682376,31.26424732
49205,,,,,,,,,179724.113,574237.701,34.78728634,31.25906585
49206,,,,,,,,,179694.301,574239.978,34.78697326,31.25908537
49207,,,,,,,,,179665.078,574239.479,34.78666647,31.25907987
49208,,,,,,,,,179737.4808,574269.1918,34.78742544,31.25935031
49209,,,,,,,,,179734.6975,574267.5342,34.78739628,31.25933527
49210,,,,,,,,,179741.0327,574273.1609,34.78746257,31.25938623
49211,,,,,,,,,179703.2915,574331.3464,34.78706402,31.25990971
49212,,,,,,,,,179722.8499,574287.3219,34.78727111,31.25951333
49213,,,,,,,,,179724.8548,574283.7173,34.7872923,31.25948089
49214,,,,,,,,,179741.2027,574309.4356,34.78746292,31.2597134
49215,,,,,,,,,179714.2732,574353.5432,34.78717844,31.26011028
49216,,,,,,,,,179766.299,574389.129,34.78772324,31.260433
49217,,,,,,,,,179727.205,574389.16,34.78731279,31.26043194
49218,,,,,,,,,179720.991,574392.692,34.78724741,31.26046359
49219,,,,,,,,,179714.778,574396.327,34.78718204,31.26049616
49220,,,,,,,,,179741.422,574382.059,34.78746234,31.26036839
49221,,,,,,,,,179892.987,574695.291,34.78904124,31.26319855
49222,,,,,,,,,179893.253,574699.881,34.78904386,31.26323995
49223,,,,,,,,,179879.839,574695.271,34.7889032,31.26319792
49224,,,,,,,,,179861.187,574697.948,34.78870726,31.26322143
49225,,,,,,,,,179846.816,574778.595,34.78855319,31.26394829
49226,,,,,,,,,179850.194,574772.164,34.78858891,31.2638904
49227,,,,,,,,,179855.073,574778.226,34.7886399,31.26394524
49228,,,,,,,,,179812.347,574703.381,34.78819426,31.26326877
49229,,,,,,,,,179704.828,574666.165,34.78706687,31.26292946
49230,,,,,,,,,179712.985,574666.881,34.78715248,31.2629362
49231,,,,,,,,,179683.226,574574.662,34.78684369,31.26210347
49232,,,,,,,,,179817.9,574784.101,34.78824937,31.26399696
49233,,,,,,,,,179806.559,574785.003,34.78813026,31.26400471
49234,,,,,,,,,179772.922,574727.407,34.78777938,31.26348412
49235,,,,,,,,,179755.638,574773.685,34.78759607,31.26390091
49236,,,,,,,,,179830.287,574586.324,34.78838725,31.26221365
49237,,,,,,,,,179836.142,574575.746,34.78844914,31.26211845
49238,,,,,,,,,179804.319,574590.51,34.78811444,31.26225053
49239,,,,,,,,,179804.087,574583.419,34.78811229,31.26218656
49240,,,,,,,,,179710.284,574506.155,34.7871305,31.26148653
49241,,,,,,,,,179794.014,574483.02,34.7880105,31.26128073
49242,,,,,,,,,179783.583,574485.921,34.78790087,31.26130654
49243,,,,,,,,,179845.186,574560.148,34.78854471,31.26197808
49244,,,,,,,,,179790.106,574548.452,34.78796688,31.26187072
49245,,,,,,,,,179786.483,574539.36,34.7879292,31.2617886
49246,,,,,,,,,179742.876,574511.854,34.78747246,31.26153904
49247,,,,,,,,,179823.725,574505.193,34.78832156,31.26148172
49248,,,,,,,,,179818.394,574494.827,34.788266,31.26138805
49249,,,,,,,,,179812.936,574485.111,34.78820908,31.26130024
49250,,,,,,,,,179844.952,574543.352,34.78854292,31.26182659
49251,,,,,,,,,179850.382,574553.333,34.78859954,31.26191679
49252,,,,,,,,,179866.549,574583.281,34.78876809,31.26218744
49253,,,,,,,,,179875.099,574603.505,34.78885706,31.26237013
49254,,,,,,,,,179850.071,574523.266,34.78859746,31.26164561
49255,,,,,,,,,179830.813,574490.492,34.78839656,31.26134937
49256,,,,,,,,,179821.82,574473.051,34.78830284,31.26119177
49257,,,,,,,,,179795.765,574453.908,34.78803004,31.26101823
49258,,,,,,,,,179790.643,574443.82,34.78797666,31.26092708
49259,,,,,,,,,179903.036,574717.984,34.78914586,31.26340355
49260,,,,,,,,,179900.631,574707.225,34.78912103,31.26330644
49261,,,,,,,,,179914.061,574703.282,34.78926219,31.26327133
49262,,,,,,,,,179910.319,574691.485,34.78922337,31.26316481
49263,,,,,,,,,179873.358,574607.362,34.78883863,31.26240486
49264,,,,,,,,,179874.642,574610.646,34.78885198,31.26243452
49265,,,,,,,,,179875.078,574612.766,34.78885647,31.26245365
49266,,,,,,,,,179875.95,574618.318,34.78886541,31.26250376
49267,,,,,,,,,179878.006,574622.578,34.78888683,31.26254225
49268,,,,,,,,,179880.25,574629.63,34.78891011,31.26260592
49269,,,,,,,,,179882.302,574630.23,34.78893163,31.2626114
49270,,,,,,,,,179884.267,574649.389,34.7889515,31.26278426
49271,,,,,,,,,179845.097,574647.689,34.78854032,31.2627676
49272,,,,,,,,,179791.769,574784.682,34.78797499,31.26400132
49273,,,,,,,,,179868.923,574774.959,34.78878544,31.26391625
49274,,,,,,,,,179900.914,574728.438,34.78912316,31.26349776
49275,,,,,,,,,179902.762,574729.702,34.78914252,31.26350923
49276,,,,,,,,,179753.298,574643.148,34.78757668,31.26272353
49277,,,,,,,,,179747.389,574606.428,34.78751609,31.26239215
49278,,,,,,,,,179748.214,574724.424,34.78752008,31.26345637
49279,,,,,,,,,179681.201,574513.712,34.78682485,31.2615537
49280,,,,,,,,,179680.905,574515.824,34.78682166,31.26157274
49281,,,,,,,,,179715.733,574508.596,34.78718761,31.26150874
49282,,,,,,,,,179746.93,574724.692,34.78750659,31.26345875
49283,,,,,,,,,179710.025,574510.116,34.78712762,31.26152225
49284,,,,,,,,,179712.245,574510.048,34.78715093,31.26152171
49285,,,,,,,,,179714.549,574509.172,34.78717516,31.26151389
49286,,,,,,,,,179719.861,574509.732,34.78723091,31.26151912
49287,,,,,,,,,179720.809,574513.376,34.78724072,31.26155202
49288,,,,,,,,,179721.797,574515.844,34.78725099,31.26157431
49289,,,,,,,,,179666.758,574629.772,34.78666861,31.26259994
49290,,,,,,,,,179666.326,574627.084,34.78666418,31.26257568
49291,,,,,,,,,179724.713,574534.996,34.78728085,31.26174714
49292,,,,,,,,,179720.705,574528.692,34.78723902,31.26169015
49293,,,,,,,,,179719.917,574525.796,34.78723086,31.261664
49294,,,,,,,,,179715.577,574525.8,34.78718529,31.26166389
49295,,,,,,,,,179715.597,574517.704,34.78718582,31.26159087
49296,,,,,,,,,179711.529,574516.008,34.78714318,31.26157544
49297,,,,,,,,,179708.033,574514.56,34.78710653,31.26156226
49298,,,,,,,,,179707.125,574511.176,34.78709713,31.26153171
49299,,,,,,,,,179714.873,574513.748,34.78717838,31.26155517
49300,,,,,,,,,179723.441,574522.972,34.78726797,31.26163865
49301,,,,,,,,,179725.053,574526.084,34.78728477,31.26166678
49302,,,,,,,,,179725.865,574528.82,34.78729319,31.26169148
49303,,,,,,,,,179702.977,574529.444,34.78705286,31.26169633
49304,,,,,,,,,179682.589,574617.956,34.78683529,31.26249391
49305,,,,,,,,,179674.917,574596.224,34.7867556,31.26229765
49306,,,,,,,,,179676.873,574595.888,34.78677615,31.26229469
49307,,,,,,,,,179679.009,574595.592,34.78679859,31.26229209
49308,,,,,,,,,179683.249,574597.576,34.78684303,31.26231013
49309,,,,,,,,,179682.677,574614.268,34.78683636,31.26246065
49310,,,,,,,,,179683.409,574610.316,34.7868442,31.26242504
49311,,,,,,,,,179690.817,574618.612,34.78692165,31.26250011
49312,,,,,,,,,179698.041,574619.54,34.78699746,31.26250873
49313,,,,,,,,,179703.805,574603.384,34.78705862,31.26236321
49314,,,,,,,,,179709.785,574602.636,34.78712143,31.26235667
49315,,,,,,,,,179713.805,574599.96,34.78716374,31.26233267
49316,,,,,,,,,179719.085,574600.688,34.78721915,31.26233942
49317,,,,,,,,,179723.049,574601.636,34.78726073,31.2623481
49318,,,,,,,,,179724.817,574602.868,34.78727925,31.26235927
49319,,,,,,,,,179725.309,574605.944,34.78728429,31.26238703
49320,,,,,,,,,179722.845,574619.868,34.78725787,31.26251253
49321,,,,,,,,,179718.397,574619.596,34.78721118,31.26250992
49322,,,,,,,,,179710.373,574617.972,34.787127,31.262495
49323,,,,,,,,,179718.841,574622.46,34.78721573,31.26253577
49324,,,,,,,,,179720.805,574622.1,34.78723636,31.26253259
49325,,,,,,,,,179729.153,574620.64,34.78732407,31.26251971
49326,,,,,,,,,179739.633,574621.556,34.78743406,31.26252832
49327,,,,,,,,,179740.573,574603.556,34.78744464,31.26236602
49328,,,,,,,,,179736.573,574602.776,34.78740268,31.26235885
49329,,,,,,,,,179734.949,574574.8,34.78738674,31.26210648
49330,,,,,,,,,179737.113,574576.732,34.78740938,31.26212398
49331,,,,,,,,,179733.505,574578.312,34.78737144,31.2621381
49332,,,,,,,,,179718.397,574571.712,34.78721308,31.26207806
49333,,,,,,,,,179716.445,574577.284,34.78719236,31.26212825
49334,,,,,,,,,179716.849,574580.464,34.78719648,31.26215694
49335,,,,,,,,,179708.637,574567.64,34.78711077,31.26204101
49336,,,,,,,,,179705.409,574569.608,34.7870768,31.26205864
49337,,,,,,,,,179704.909,574570.932,34.7870715,31.26207057
49338,,,,,,,,,179703.157,574573.432,34.787053,31.26209306
49339,,,,,,,,,179702.917,574576.768,34.78705035,31.26212313
49340,,,,,,,,,179702.197,574581.112,34.78704262,31.26216229
49341,,,,,,,,,179701.313,574588.552,34.78703304,31.26222936
49342,,,,,,,,,179687.493,574568.452,34.78688874,31.26204761
49343,,,,,,,,,179690.681,574568.496,34.78692221,31.26204811
49344,,,,,,,,,179668.073,574590.496,34.78668397,31.26224576
49345,,,,,,,,,179665.489,574590.26,34.78665685,31.26224354
49346,,,,,,,,,179664.113,574587.608,34.78664251,31.26221958
49347,,,,,,,,,179667.597,574579.564,34.78667941,31.26214715
49348,,,,,,,,,179666.857,574577.02,34.78667174,31.26212418
49349,,,,,,,,,179667.413,574573.752,34.78667771,31.26209472
49350,,,,,,,,,179667.653,574570.432,34.78668036,31.26206479
49351,,,,,,,,,179664.481,574566.164,34.78664723,31.26202619
49352,,,,,,,,,179667.413,574567.116,34.78667797,31.26203487
49353,,,,,,,,,179667.801,574565.388,34.78668211,31.2620193
49354,,,,,,,,,179675.606,574628.46,34.78676155,31.26258841
49355,,,,,,,,,179669.002,574631.988,34.78669208,31.26262
49356,,,,,,,,,179668.786,574637.108,34.78668961,31.26266617
49357,,,,,,,,,179668.514,574642.288,34.78668654,31.26271288
49358,,,,,,,,,179668.366,574645.224,34.78668487,31.26273935
49359,,,,,,,,,179668.53,574647.892,34.78668649,31.26276342
49360,,,,,,,,,179669.546,574672.62,34.78669618,31.26298648
49361,,,,,,,,,179707.814,574632.096,34.78709957,31.2626223
49362,,,,,,,,,179711.018,574634.996,34.78713309,31.26264856
49363,,,,,,,,,179716.89,574641.608,34.78719448,31.2627084
49364,,,,,,,,,179714.782,574650.684,34.78717199,31.26279018
49365,,,,,,,,,179714.698,574655.188,34.78717093,31.2628308
49366,,,,,,,,,179716.57,574635.392,34.78719137,31.26265232
49367,,,,,,,,,179725.134,574636.276,34.78728125,31.26266059
49368,,,,,,,,,179727.978,574636.664,34.78731109,31.26266419
49369,,,,,,,,,179730.182,574636.22,34.78733425,31.26266026
49370,,,,,,,,,179733.474,574640.136,34.78736866,31.26269569
49371,,,,,,,,,179733.09,574652.524,34.78736414,31.2628074
49372,,,,,,,,,179673.926,574663.64,34.78674252,31.26290564
49373,,,,,,,,,179673.022,574667.556,34.78673287,31.26294092
49374,,,,,,,,,179680.142,574665.408,34.78680771,31.26292179
49375,,,,,,,,,179688.646,574665.528,34.78689699,31.26292317
49376,,,,,,,,,179689.042,574669.748,34.78690098,31.26296124
49377,,,,,,,,,179696.294,574666.96,34.78697723,31.26293634
49378,,,,,,,,,179695.614,574676.612,34.78696971,31.26302337
49379,,,,,,,,,179694.818,574684.752,34.78696103,31.26309676
49380,,,,,,,,,179709.906,574685.588,34.78711941,31.26310481
49381,,,,,,,,,179718.762,574686.184,34.78721237,31.26311049
49382,,,,,,,,,179718.542,574694.536,34.78720973,31.26318581
49383,,,,,,,,,179702.038,574693.272,34.7870365,31.26317384
49384,,,,,,,,,179693.562,574692.036,34.78694755,31.26316241
49385,,,,,,,,,179693.134,574700.884,34.78694271,31.26324219
49386,,,,,,,,,179701.15,574701.656,34.78702684,31.26324943
49387,,,,,,,,,179709.03,574702.244,34.78710955,31.263255
49388,,,,,,,,,179717.778,574702.64,34.78720138,31.26325887
49389,,,,,,,,,179725.986,574703.604,34.78728752,31.26326784
49390,,,,,,,,,179725.49,574713.016,34.78728194,31.26335271
49391,,,,,,,,,179717.43,574711.588,34.78719738,31.26333956
49392,,,,,,,,,179708.338,574709.892,34.78710198,31.26332395
49393,,,,,,,,,179700.814,574710.216,34.78702297,31.26332662
49394,,,,,,,,,179692.514,574708.784,34.78693589,31.26331342
49395,,,,,,,,,179688.654,574690.12,34.7868961,31.26314496
49396,,,,,,,,,179674.118,574686.516,34.78674363,31.26311196
49397,,,,,,,,,179706.754,574752.988,34.78708364,31.26371258
49398,,,,,,,,,179700.21,574752.144,34.78701497,31.26370474
49399,,,,,,,,,179695.106,574748.784,34.78696151,31.26367426
49400,,,,,,,,,179698.278,574732.348,34.78699547,31.26352614
49401,,,,,,,,,179677.334,574726.944,34.78677579,31.26347668
49402,,,,,,,,,179671.582,574724.148,34.7867155,31.26345127
49403,,,,,,,,,179671.834,574732.308,34.78671783,31.26352487
49404,,,,,,,,,179675.43,574734.148,34.78675551,31.26354159
49405,,,,,,,,,179669.222,574731.504,34.78669043,31.26351753
49406,,,,,,,,,179693.562,574713.528,34.7869467,31.26335624
49407,,,,,,,,,179685.102,574713.12,34.78685789,31.26335227
49408,,,,,,,,,179660.702,574728.444,34.7866011,31.26348965
49409,,,,,,,,,179726.65,574695.452,34.78729482,31.26319434
49410,,,,,,,,,179727.734,574687.088,34.78730653,31.26311895
49411,,,,,,,,,179666.346,574779.4,34.78665834,31.2639494
49412,,,,,,,,,179670.418,574765.036,34.78670166,31.26382
49413,,,,,,,,,179671.462,574753.08,34.7867131,31.2637122
49414,,,,,,,,,179665.034,574763.548,34.78664519,31.26380639
49415,,,,,,,,,179679.574,574787.548,34.7867969,31.26402334
49416,,,,,,,,,179670.594,574786.968,34.78670264,31.2640178
49417,,,,,,,,,179686.986,574784.956,34.78687482,31.26400022
49418,,,,,,,,,179702.27,574790.944,34.78703506,31.26405474
49419,,,,,,,,,179691.246,574791.076,34.78691931,31.26405556
49420,,,,,,,,,179681.482,574791.512,34.78681677,31.26405916
49421,,,,,,,,,179675.35,574791.704,34.78675238,31.26406068
49422,,,,,,,,,179732.126,574767.784,34.78734944,31.26384688
49423,,,,,,,,,179730.314,574775.436,34.78733012,31.26391583
49424,,,,,,,,,179697.23,574761.14,34.78698332,31.26378577
49425,,,,,,,,,179730.298,574606.714,34.78733664,31.26239415
49426,,,,,,,,,179730.91,574603.75,34.78734318,31.26236744
49427,,,,,,,,,179742.241,574591.444,34.78746264,31.26225684
49428,,,,,,,,,179739.293,574592.916,34.78743163,31.26227001
49429,,,,,,,,,179744.009,574595.708,34.78748103,31.26229535
49430,,,,,,,,,179734.269,574595.104,34.78737879,31.26228957
49431,,,,,,,,,179705.173,574591.664,34.78707344,31.26225756
49432,,,,,,,,,179743.862,574639.08,34.78747777,31.26268652
49433,,,,,,,,,179711.67,574750.3,34.78713536,31.2636885
49434,,,,,,,,,179713.885,574593.76,34.78716483,31.26227676
49435,,,,,,,,,179738.838,574745.564,34.7874208,31.26364671
49436,,,,,,,,,179737.582,574746.724,34.78740756,31.26365713
49437,,,,,,,,,179743.09,574716.788,34.78746658,31.26338733
49438,,,,,,,,,179740.11,574716.596,34.7874353,31.2633855
49439,,,,,,,,,179751.298,574641.732,34.78755573,31.26271069
49440,,,,,,,,,179756.91,574656.228,34.78761408,31.26284162
49441,,,,,,,,,179675.865,574450.044,34.78677136,31.2609793
49442,,,,,,,,,179693.453,574431.588,34.78695675,31.26081345
49443,,,,,,,,,179683.909,574474.9,34.78685483,31.26120375
49444,,,,,,,,,179682.825,574464.096,34.78684387,31.26110627
49445,,,,,,,,,179678.441,574422.448,34.7867995,31.2607305
49446,,,,,,,,,179681.785,574407.096,34.78683522,31.26059216
49447,,,,,,,,,179778.337,574704.443,34.78783714,31.26327719
49448,,,,,,,,,179776.371,574713.389,34.78781614,31.26335781
49449,,,,,,,,,179777.991,574695.918,34.78783384,31.26320029
49450,,,,,,,,,179779.503,574689.097,34.78784999,31.26313883
49451,,,,,,,,,179904.983,574745.586,34.78916521,31.26365256
49452,,,,,,,,,179905.555,574774.671,34.78917006,31.26391489
49453,,,,,,,,,179906.922,574766.992,34.78918472,31.26384568
49454,,,,,,,,,179904.878,574760.01,34.78916354,31.26378264
49455,,,,,,,,,179900.595,574754.86,34.78911877,31.26373605
49456,,,,,,,,,179893.994,574755.452,34.78904944,31.26374117
49457,,,,,,,,,179894.948,574747.886,34.78905976,31.26367296
49458,,,,,,,,,179887.036,574753.964,34.78897644,31.26372751
49459,,,,,,,,,179888.483,574761.284,34.78899135,31.26379358
49460,,,,,,,,,179893.737,574767.464,34.78904627,31.26384949
49461,,,,,,,,,179897.192,574774.171,34.78908228,31.2639101
49462,,,,,,,,,179848.568,574714.44,34.78857412,31.26336974
49463,,,,,,,,,179840.769,574714.703,34.78849222,31.26337185
49464,,,,,,,,,179846.47,574702.691,34.78855256,31.26326371
49465,,,,,,,,,179907.038,574670.545,34.78918975,31.26297584
49466,,,,,,,,,179910.684,574685.068,34.78922745,31.26310695
49467,,,,,,,,,179915.661,574715.023,34.78927853,31.26337728
49468,,,,,,,,,179919.218,574726.902,34.7893154,31.26348453
49469,,,,,,,,,179867.314,574556.033,34.7887772,31.26194172
49470,,,,,,,,,179862.698,574544.662,34.78872919,31.26183901
49471,,,,,,,,,179839.801,574503.492,34.78849041,31.26146692
49472,,,,,,,,,179800.991,574430.904,34.78808582,31.26081094
49473,,,,,,,,,179808.838,574450.872,34.78816741,31.2609913
49474,,,,,,,,,179847.974,574581.808,34.78857313,31.26217353
49475,,,,,,,,,179838.605,574585.892,34.7884746,31.26221004
49476,,,,,,,,,179835.88,574587.565,34.78844592,31.26222504
49477,,,,,,,,,179833.542,574590.626,34.78842125,31.26225256
49478,,,,,,,,,179775.826,574621.84,34.78781405,31.26253212
49479,,,,,,,,,179779.351,574619.767,34.78785114,31.26251354
49480,,,,,,,,,179775.933,574609.648,34.78781565,31.26242216
49481,,,,,,,,,179773.211,574611.472,34.787787,31.26243852
49482,,,,,,,,,179777.688,574615.234,34.78783386,31.2624726
49483,,,,,,,,,179801.636,574629.638,34.78808472,31.26260333
49484,,,,,,,,,179779.615,574646.765,34.78785284,31.26275704
49485,,,,,,,,,179796.15,574421.651,34.78803536,31.26072732
49486,,,,,,,,,179753.027,574543.914,34.78757776,31.26182854
49487,,,,,,,,,179706.108,574659.115,34.78708058,31.26286592
49488,,,,,,,,,179754.122,574546.226,34.78758917,31.26184942
49489,,,,,,,,,179707.617,574403.413,34.78710657,31.26055982
49490,,,,,,,,,179703.498,574848.635,34.78704566,31.2645751
49491,,,,,,,,,179709.188,574843.367,34.78710561,31.26452778
49492,,,,,,,,,179673.049,574823.94,34.78672694,31.26435134
49493,,,,,,,,,179772.45,574857.598,34.78776926,31.26465828
49494,,,,,,,,,179771.34,574862.865,34.7877574,31.26470575
49495,,,,,,,,,179765.516,574864.055,34.7876962,31.26471628
49496,,,,,,,,,179755.096,574853.526,34.78758722,31.26462096
49497,,,,,,,,,179732.64,574840.456,34.78735196,31.26450232
49498,,,,,,,,,179740.243,574849.159,34.78743144,31.26458107
49499,,,,,,,,,179725.303,574851.204,34.7872745,31.26459901
49500,,,,,,,,,179689.477,574870.563,34.78689758,31.26477238
49501,,,,,,,,,179694.283,574864.558,34.78694828,31.26471839
49502,,,,,,,,,179689.806,574864.806,34.78690126,31.26472047
49503,,,,,,,,,179698.853,574857.824,34.78699653,31.26465781
49504,,,,,,,,,179713.027,574856.929,34.78714538,31.26465022
49505,,,,,,,,,179707.981,574864.3,34.78709211,31.26471653
49506,,,,,,,,,179702.12,574872.574,34.78703024,31.26479095
49507,,,,,,,,,179695.455,574880.944,34.78695993,31.26486621
49508,,,,,,,,,179689.916,574888.637,34.78690147,31.26493541
49509,,,,,,,,,179682.299,574896.358,34.78682119,31.26500478
49510,,,,,,,,,179669.653,574909.455,34.78668789,31.26512247
49511,,,,,,,,,179701.031,575046.517,34.7870119,31.26635969
49512,,,,,,,,,179664.252,575147.273,34.78662173,31.26726714
49513,,,,,,,,,179789.178,574913.205,34.78794269,31.26516036
49514,,,,,,,,,179808.106,574888.577,34.7881424,31.26493889
49515,,,,,,,,,179806.422,574894.581,34.78812448,31.26499298
49516,,,,,,,,,179801.642,574890.165,34.78807447,31.26495299
49517,,,,,,,,,179879.358,574854.727,34.78889185,31.26463602
49518,,,,,,,,,179876.718,574856.587,34.78886406,31.26465271
49519,,,,,,,,,179887.83,574862.875,34.78898048,31.26470979
49520,,,,,,,,,179885.642,574867.407,34.78895733,31.26475059
49521,,,,,,,,,179689.258,574865.22,34.78689549,31.26472419
49522,,,,,,,,,179686.854,574868.024,34.78687014,31.26474939
49523,,,,,,,,,179684.438,574871.352,34.78684464,31.26477933
49524,,,,,,,,,179705.27,574811.94,34.78706572,31.26424421
49525,,,,,,,,,179674.894,575106.881,34.78673508,31.26690321
49526,,,,,,,,,179670.546,575105.209,34.78668949,31.26688798
49527,,,,,,,,,179668.878,575101.701,34.78667212,31.26685629
49528,,,,,,,,,179664.722,575100.601,34.78662852,31.26684623
49529,,,,,,,,,179663.078,575097.029,34.7866114,31.26681396
49530,,,,,,,,,179661.478,574904.156,34.78660227,31.2650744
49531,,,,,,,,,179665.822,574899.764,34.78664805,31.26503494
49532,,,,,,,,,179671.222,574893.712,34.78670499,31.26498054
49533,,,,,,,,,179670.754,574890.12,34.78670022,31.26494813
49534,,,,,,,,,179664.654,574894.672,34.78663599,31.26498897
49535,,,,,,,,,179663.214,575111.205,34.78661227,31.26694181
49536,,,,,,,,,179669.01,575116.573,34.78667291,31.26699042
49537,,,,,,,,,179679.594,575110.561,34.78678428,31.26693656
49538,,,,,,,,,179676.69,575110.317,34.7867538,31.26693426
49539,,,,,,,,,179661.222,575123.377,34.78659087,31.26705152
49540,,,,,,,,,179662.654,575131.823,34.78660557,31.26712774
49541,,,,,,,,,179685.821,575128.874,34.78684893,31.26710194
49542,,,,,,,,,179669.573,575142.831,34.78667778,31.26722726
49543,,,,,,,,,179782.435,574969.118,34.78786968,31.26566441
49544,,,,,,,,,179780.562,574942.058,34.78785109,31.26542029
49545,,,,,,,,,179786.374,574948.217,34.78791187,31.26547604
49546,,,,,,,,,179783.346,574952.612,34.7878799,31.26551557
49547,,,,,,,,,179779.393,574956.86,34.78783823,31.26555375
49548,,,,,,,,,179771.623,574952.965,34.7877568,31.26551836
49549,,,,,,,,,179767.813,574958.578,34.78771657,31.26556885
49550,,,,,,,,,179780.475,574942.202,34.78785017,31.26542159
49551,,,,,,,,,179784.588,574936.68,34.78789357,31.26537193
49552,,,,,,,,,179789.124,574931.642,34.7879414,31.26532664
49553,,,,,,,,,179795.459,574938.07,34.78800766,31.26538483
49554,,,,,,,,,179790.711,574942.92,34.78795761,31.26542841
49555,,,,,,,,,179846.406,574934.019,34.78854274,31.26535003
49556,,,,,,,,,179866.866,574832.357,34.78876157,31.26443384
49557,,,,,,,,,179885.872,574852.001,34.78896035,31.26461166
49558,,,,,,,,,179818.951,574982.727,34.78825254,31.26578839
49559,,,,,,,,,179811.45,574991.045,34.78817346,31.26586315
49560,,,,,,,,,179912.182,574850.935,34.78923663,31.26460293
49561,,,,,,,,,179908.295,574859.178,34.7891955,31.26467715
49562,,,,,,,,,179876.161,574892.717,34.78885678,31.26497854
49563,,,,,,,,,179871.051,574902.647,34.78880274,31.26506792
49564,,,,,,,,,179851.714,574958.183,34.78859751,31.26556814
49565,,,,,,,,,179826.353,574973.582,34.78833062,31.26570616
49566,,,,,,,,,179870.172,574929.63,34.78879244,31.26531125
49567,,,,,,,,,179882.875,574909.657,34.78892661,31.26513155
49568,,,,,,,,,179871.211,574829.961,34.78880729,31.26441238
49569,,,,,,,,,179751.848,575065.815,34.7875447,31.26653547
49570,,,,,,,,,179746.27,574985.537,34.78748931,31.26581126
49571,,,,,,,,,179747.255,574987.77,34.78749957,31.26583143
49572,,,,,,,,,179663.509,575018.376,34.78661905,31.26610461
49573,,,,,,,,,179669.479,575020.369,34.78668166,31.26612279
49574,,,,,,,,,179683.87,575039.615,34.78683199,31.26629685
49575,,,,,,,,,179708.736,574962.448,34.78709614,31.26560174
49576,,,,,,,,,179716.981,574945.916,34.78718336,31.26545292
49577,,,,,,,,,179733.931,574948.325,34.78736124,31.26547523
49578,,,,,,,,,179728.591,574961.054,34.78730466,31.26558985
49579,,,,,,,,,179717.91,574973.088,34.78719204,31.26569801
49580,,,,,,,,,179731.783,574965.671,34.78733799,31.26563159
49581,,,,,,,,,179744.72,574988.428,34.78747292,31.26583728
49582,,,,,,,,,179740.772,575056.642,34.78742877,31.26645236
49583,,,,,,,,,179730.426,575067.467,34.78731971,31.26654964
49584,,,,,,,,,179722.756,575075.157,34.78723887,31.26661873
49585,,,,,,,,,179705,575092.654,34.78705174,31.26677593
49586,,,,,,,,,179696.819,575100.748,34.78696553,31.26684865
49587,,,,,,,,,179725.207,575091.192,34.78726397,31.26676343
49588,,,,,,,,,179743.733,575072.693,34.78745922,31.26659722
49589,,,,,,,,,179681.42,575115.203,34.78680327,31.26697849
49590,,,,,,,,,179703.047,575113.688,34.7870304,31.26696556
49591,,,,,,,,,179672.928,575123.088,34.78671379,31.26704931
49592,,,,,,,,,179655.9082,574653.816,34.78655374,31.26281642
49593,,,,,,,,,179658.08,574732.795,34.7865734,31.2635288
49594,,,,,,,,,179657.835,574504.293,34.78657991,31.26146795
49595,,,,,,,,,179656.26,574431.453,34.78656626,31.26081096
49596,,,,,,,,,179656.565,574427.5,34.78656962,31.26077532
49597,,,,,,,,,179656.638,575106.693,34.7865434,31.26690089
49598,,,,,,,,,179657.854,575094.537,34.78655665,31.2667913
49599,,,,,,,,,179656.89,575090.993,34.78654667,31.26675931
49600,,,,,,,,,179655.622,575117.793,34.78653229,31.26700097
49601,,,,,,,,,179657.434,575152.476,34.78654994,31.26731383
49602,,,,,,,,,179651.8101,574301.379,34.78652471,31.25963769
49603,,,,,,,,,179651.2659,574317.2772,34.78651837,31.25978105
49604,,,,,,,,,179650.7212,574567.986,34.78650269,31.26204215
49605,,,,,,,,,179651.33,574817.188,34.78649918,31.2642897
49606,,,,,,,,,179651.7263,574382.6438,34.7865206,31.2603706
49607,,,,,,,,,179650.743,574526.085,34.78650458,31.26166425
49608,,,,,,,,,179650.001,574504.976,34.78649763,31.26147385
49609,,,,,,,,,179650.318,574651.552,34.78649513,31.26279581
49610,,,,,,,,,179652.562,574780.364,34.78651357,31.26395763
49611,,,,,,,,,179652.054,574753.316,34.78650932,31.26371367
